filename ,spectral_centroid ,rolloff ,zero_crossing_rate, mfcc1, mfcc2, mfcc3, mfcc4, mfcc5, mfcc6, mfcc7, mfcc8, mfcc9, mfcc10, mfcc11, mfcc12, mfcc13, mfcc14, mfcc15, mfcc16, mfcc17, mfcc18, mfcc19, mfcc20,chroma_pitch_c,chroma_pitch_c#,chroma_pitch_d,chroma_pitch_d#,chroma_pitch_e,chroma_pitch_f,chroma_pitch_f#,chroma_pitch_g,chroma_pitch_g#,chroma_pitch_a,chroma_pitch_a#,chroma_pitch_b,genre
blues.00000.au,1784.4165456667672,3776.7021627987133,55013,-113.619384765625,121.55301666259766,-19.15105628967285,42.345767974853516,-6.3711676597595215,18.613033294677734,-13.692060470581055,15.339378356933594,-12.283617973327637,10.973775863647461,-8.322409629821777,8.806787490844727,-3.665802001953125,5.745938777923584,-5.1617112159729,0.7502977848052979,-1.688357949256897,-0.4093285799026489,-2.2988688945770264,1.219947099685669,0.3617267906665802,0.36761918663978577,0.4399801790714264,0.2446345090866089,0.24780181050300598,0.3356151580810547,0.36457565426826477,0.43564701080322266,0.2958413064479828,0.31463393568992615,0.406560480594635,0.3847701847553253,blues
blues.00001.au,1529.8713139905356,3448.9291447973105,37123,-207.58151245117188,123.99714660644531,8.939114570617676,35.870758056640625,2.9199702739715576,21.518787384033203,-8.555368423461914,23.355937957763672,-10.101037979125977,11.906444549560547,-5.558122634887695,5.375942230224609,-2.237832546234131,4.217124938964844,-6.01104736328125,0.9326680302619934,-0.7170279026031494,0.2923332750797272,-0.2857168912887573,0.53214430809021,0.45962265133857727,0.34987714886665344,0.32096847891807556,0.21158578991889954,0.2009081095457077,0.3310052156448364,0.39764687418937683,0.5606765747070312,0.3843790590763092,0.25547394156455994,0.28495892882347107,0.334238201379776,blues
blues.00002.au,1552.6377862410236,3013.848442337461,50538,-90.7763442993164,140.4486083984375,-29.10055923461914,31.687339782714844,-13.975973129272461,25.74168586730957,-13.644712448120117,11.623111724853516,-11.775919914245605,9.70046615600586,-13.115348815917969,5.785763263702393,-8.89973258972168,-1.0870236158370972,-9.216773986816406,2.453648567199707,-7.721793174743652,-1.8164973258972168,-3.4343533515930176,-2.231391191482544,0.27267134189605713,0.19586879014968872,0.3152543902397156,0.4081346392631531,0.5470826625823975,0.3217752277851105,0.3047867715358734,0.2885171175003052,0.3342417776584625,0.40191107988357544,0.3843083381652832,0.5881898999214172,blues
blues.00003.au,1070.1100590065275,2124.678819024526,22062,-199.46200561523438,150.0947265625,5.649167060852051,26.87014389038086,1.755440592765808,14.2368803024292,-4.8288726806640625,9.29784870147705,-0.7531418800354004,8.147393226623535,-3.1952357292175293,6.085353851318359,-2.4761881828308105,-1.076224684715271,-2.876056432723999,0.776908814907074,-3.3200554847717285,0.6372628808021545,-0.6175069212913513,-3.40693998336792,0.3408617079257965,0.40857669711112976,0.5245685577392578,0.5470746159553528,0.6571128964424133,0.5116706490516663,0.3556307256221771,0.2516903579235077,0.24638645350933075,0.31520894169807434,0.31654345989227295,0.38285505771636963,blues
blues.00004.au,1835.507008508757,3525.8703462110584,67210,-160.29185485839844,126.19576263427734,-35.602500915527344,22.151168823242188,-32.487640380859375,10.862022399902344,-23.357162475585938,0.5005229711532593,-11.804770469665527,1.2038776874542236,-13.085074424743652,-2.8098487854003906,-6.9356207847595215,-7.559293746948242,-9.172151565551758,-4.510408401489258,-5.453736305236816,-0.9244677424430847,-4.40807580947876,-11.70183277130127,0.1927267611026764,0.31723180413246155,0.3915516436100006,0.25590553879737854,0.19280411303043365,0.530581533908844,0.2539424002170563,0.13921533524990082,0.27655506134033203,0.3243362009525299,0.5552977323532104,0.27303001284599304,blues
blues.00005.au,1831.9900686058324,3422.2376395305246,62296,-177.88876342773438,118.18952941894531,-17.550729751586914,30.753101348876953,-21.732107162475586,11.898545265197754,-20.732280731201172,3.176168918609619,-8.57577133178711,-0.9401844143867493,-11.773799896240234,-2.4260759353637695,-9.342486381530762,-9.947081565856934,-3.9053468704223633,-5.568541049957275,-1.839969277381897,-2.784175157546997,-3.046112298965454,-8.115228652954102,0.23830769956111908,0.3001772463321686,0.6168901324272156,0.23552332818508148,0.12392125278711319,0.2436341494321823,0.27951180934906006,0.4113217294216156,0.24399380385875702,0.2856124937534332,0.2841993272304535,0.3658750653266907,blues
blues.00006.au,1459.0353759867005,2739.8250993191273,48391,-190.175048828125,130.29241943359375,-36.348472595214844,33.029090881347656,11.085680961608887,-0.5963725447654724,-20.882356643676758,0.2771160304546356,-6.500870704650879,-5.515623092651367,-7.8452887535095215,-3.123599052429199,-6.5957159996032715,-9.947577476501465,-6.540925025939941,-10.071380615234375,-10.912118911743164,-6.970003128051758,-3.4485127925872803,-6.498457431793213,0.4254785180091858,0.223306804895401,0.1313038468360901,0.15264680981636047,0.24185746908187866,0.4910731017589569,0.24560348689556122,0.16917838156223297,0.28823328018188477,0.4614279568195343,0.3594488799571991,0.3073089122772217,blues
blues.00007.au,1451.849458195484,2905.3574317010934,40704,-179.42007446289062,136.4420928955078,-26.644338607788086,39.979591369628906,5.30181360244751,10.921236991882324,-20.555347442626953,8.507476806640625,-11.35435962677002,-3.4690983295440674,-8.414113998413086,-6.956975936889648,-3.5483484268188477,-8.05168342590332,-8.96048355102539,-8.421076774597168,-10.558598518371582,-10.790191650390625,-4.700794696807861,-8.638815879821777,0.25941798090934753,0.2642582356929779,0.32541999220848083,0.21780158579349518,0.21512047946453094,0.29521679878234863,0.190044105052948,0.1808650940656662,0.26435020565986633,0.3901410698890686,0.6485512852668762,0.43658721446990967,blues
blues.00008.au,1719.2739373585318,3744.4190246770995,42420,-121.38711547851562,122.5053939819336,-14.739394187927246,46.135292053222656,-8.160384178161621,20.170509338378906,-19.169321060180664,23.050188064575195,-11.825939178466797,21.173412322998047,-6.720290660858154,7.005018711090088,-12.739911079406738,5.064208984375,-5.173075199127197,-1.4469951391220093,-7.036928653717041,2.6948745250701904,3.409332275390625,-2.699190855026245,0.3195211589336395,0.3046649694442749,0.36683201789855957,0.4223386347293854,0.5240035653114319,0.45069390535354614,0.49352213740348816,0.3529856204986572,0.38034260272979736,0.46188297867774963,0.3664824366569519,0.4647078514099121,blues
blues.00009.au,1817.5295466580835,3825.8185324654123,52446,-213.20452880859375,115.154541015625,-11.720502853393555,39.032554626464844,-20.357818603515625,13.089925765991211,-9.180815696716309,9.023638725280762,-14.101022720336914,4.283337116241455,-6.044196128845215,3.786367893218994,0.22368742525577545,-5.114480972290039,-0.41453689336776733,-1.1848984956741333,-1.9183391332626343,-2.2957961559295654,2.8912301063537598,-4.234532833099365,0.24841247498989105,0.27330654859542847,0.48874416947364807,0.2681144177913666,0.17957144975662231,0.26779741048812866,0.22273743152618408,0.41564545035362244,0.27288082242012024,0.18116424977779388,0.22930479049682617,0.24049188196659088,blues
